"SESSION_ID","MC","SDC","NC","MI","SDI","NI","study_name","SDPooled","StroopEffect"
7423138,561.921428571429,149.292949072812,21,667.239382239382,226.641543637071,42,"cebersole.psuabington",204.530235619919,0.514926085860809
7423141,771.095238095238,215.241237861592,21,906.833333333333,331.085938049298,42,"cebersole.michst",298.106308545088,0.455334527808441
7423298,552.171428571429,192.108295351495,21,670.932330827068,266.549197337259,42,"cebersole.vcu",244.650952479736,0.485429960733449
7423312,544.380952380952,68.4254895418923,21,598.163763066202,211.352494931957,42,"cebersole.michst",177.648848420523,0.302747871227046
7423322,639.428571428571,288.193437022527,21,640.619047619048,244.518835862912,42,"cebersole.psuabington",259.649102671943,0.00458494244049159
7423335,507,79.1675438547894,21,575.928571428571,341.192342067805,42,"cebersole.psuabington",283.371122749709,0.243244868283397
7423356,590.761904761905,135.843993154613,21,712.547619047619,279.428877672154,42,"cebersole.psuabington",241.931172107835,0.50338992377316
7423371,647.471428571429,187.716134476654,21,738.02380952381,273.476934247884,42,"cebersole.nova",248.639640451919,0.364191247975569
7423399,496.333333333333,111.597640357372,21,588.578397212544,206.950510122203,42,"cebersole.mississippi",181.299938327918,0.508798098498888
7423432,685.952380952381,436.648998188531,21,727.458646616541,313.228014562736,42,"cebersole.psuabington",358.40791637564,0.11580733507197
7423454,669.952380952381,296.218918401657,21,713.642857142857,225.846464297186,42,"cebersole.psuabington",251.101984220183,0.173994946022272
7423546,1044.19047619048,396.945162339538,21,1158.52380952381,574.140767904962,42,"cebersole.psuabington",522.705002756166,0.21873395649643
7423574,567.571428571429,182.354482102462,21,676.446428571429,264.666594716608,42,"cebersole.psuabington",240.799481358417,0.452139678149662
7423642,564.619047619048,109.994761780039,21,706.642857142857,836.982874826369,42,"cebersole.psuabington",689.073155068959,0.206108463925861
7423644,768.238095238095,333.454780256919,21,777.071428571429,373.813514407929,42,"cebersole.ashland",361.078532288079,0.024463745538563
7423665,1238.77142857143,623.96427553415,21,1314.65873015873,758.972322839912,42,"cebersole.psuabington",717.511944301959,0.105764513315705
7423801,987.666666666667,982.229572622069,21,1218.48262548263,504.636168807234,42,"cebersole.psuabington",698.19982630125,0.330587247548769
7423839,567.857142857143,249.428403698193,21,556.952380952381,141.552533104636,42,"cebersole.ashland",184.026569544195,-0.0592564537380189
7423846,459.619047619048,56.9609306371272,21,496.142857142857,213.748378562222,42,"cebersole.michst",178.248035661036,0.204904415290527
7423937,653.619047619048,236.385379452807,21,901.071428571429,564.882003342599,42,"cebersole.ashland",482.485364393595,0.512870232371479
7424001,650.809523809524,286.260828449793,21,608.452380952381,112.446236992195,42,"cebersole.michst",188.05805010893,-0.225234404124727
7424023,751.285714285714,416.461179806371,21,987.993031358885,484.080800029203,42,"cebersole.ashland",462.999864478749,0.511247054768923
7424103,585.821428571429,306.734974599991,21,634.959706959707,354.549344070054,42,"cebersole.michst",339.615057532183,0.144688161783351
7425121,604.285714285714,174.950319478743,21,673.761904761905,294.140650736677,42,"cebersole.vcu",261.126811249772,0.266063029467072
7425130,623.52380952381,155.519008178299,21,676.642857142857,219.28256872751,42,"cebersole.michst",200.62206050969,0.264771717946152
